uniqueID,sc,year,round,fdate,site,AM_PM,transect,treatment,L_R,genus,species,ssp,sex,detby,Taxonomy_notes,det_date,basicID,non_bee_desc1,plant_code,plant_genus_2013,plant_species_2013,plant_genus,plant_species,planted,coll,lat,lon,spec_notes,plant_check1,plant_check2,error_redo
NAT.CIG2011_817,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_818,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,COLA5,Coreopsis ,lanceolata,Coreopsis,lanceolata,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_819,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,Bombus,griseocollis,,f,Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_820,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_821,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_822,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_823,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RUHI,0,0,0,0,no,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_824,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,COTI3,Coreopsis ,tinctoria,Coreopsis,tinctoria,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_825,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,Lasioglossum,versatum,,f,Gibbs,,0000-00-00,bee,,COTI3,Coreopsis ,tinctoria,Coreopsis,tinctoria,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_826,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RACO,0,0,0,0,no,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_827,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RACO,0,0,0,0,no,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_828,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,COTI3,Coreopsis ,tinctoria,Coreopsis,tinctoria,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_829,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,R,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RACO,0,0,0,0,no,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_830,2011_URWAT,2011,2,7/5/11,URWA,AM,2,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_831,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_832,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RUHI,0,0,0,0,no,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_833,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,L,Ceratina,calcarata,,m,Ascher,,0000-00-00,bee,,COTI3,Coreopsis ,tinctoria,Coreopsis,tinctoria,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_834,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,L,Lasioglossum,oceanicum,,NULL,NULL,,0000-00-00,bee,,COTI3,Coreopsis ,tinctoria,Coreopsis,tinctoria,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_835,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,L,Lasioglossum,mitchelli,,f,Gibbs,,0000-00-00,bee,,COTI3,Coreopsis ,tinctoria,Coreopsis,tinctoria,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_836,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RACO,0,0,0,0,no,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_837,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,L,Lasioglossum,versatum,,m,Gibbs,,0000-00-00,bee,,COTI3,Coreopsis ,tinctoria,Coreopsis,tinctoria,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_838,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,R,Ceratina,calcarata_dupla_mikmaqi,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_839,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_840,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_841,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_842,2011_URWAT,2011,2,7/5/11,URWA,AM,3,T,R,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RUHI,0,0,0,0,no,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_843,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,ASTU,0,0,0,0,no,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_844,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,L,Augochlorella,aurata,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_845,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,L,Bombus,bimaculatus,,f,Ascher,,0000-00-00,bee,,MOFI,Monarda,fistulosa,Monarda,fistulosa,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_846,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,R,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,ACMI2,Achillea,millefolium,Achillea,millefolium,no,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_847,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,R,Megachile,pugnata,pugnata,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_848,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_849,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_850,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_851,2011_URWAT,2011,2,7/5/11,URWA,AM,4,T,R,Lasioglossum,versatum,,f,Gibbs,,0000-00-00,bee,,COTI3,Coreopsis ,tinctoria,Coreopsis,tinctoria,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_852,2011_URWAC,2011,2,7/5/11,URWA,AM,1,C,L,Bombus,impatiens,,f,Ascher,,0000-00-00,bee,,ASSY,Asclepias,syriaca,Asclepias,syriaca,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_853,2011_URWAC,2011,2,7/5/11,URWA,AM,1,C,L,Lasioglossum,viridatum,,f,Gibbs,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_854,2011_URWAC,2011,2,7/5/11,URWA,AM,1,C,L,Lasioglossum,versatum,,f,Gibbs,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_855,2011_URWAC,2011,2,7/5/11,URWA,AM,1,C,R,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,PLLA,0,0,0,0,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_856,2011_URWAC,2011,2,7/5/11,URWA,AM,1,C,R,Bombus,griseocollis,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_857,2011_URWAC,2011,2,7/5/11,URWA,AM,2,C,L,Cerceris,,,NULL,NULL,,0000-00-00,wasp,,PYTE,0,0,0,0,no,DPC,40.701794,-74.700673,,,,
NAT.CIG2011_858,2011_URWAC,2011,2,7/5/11,URWA,AM,2,C,R,Ceratina,calcarata_dupla_mikmaqi,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,DPC,40.701794,-74.700673,,,,
NAT.CIG2011_859,2011_URWAC,2011,2,7/5/11,URWA,AM,2,C,R,Lasioglossum,versatum,,f,Gibbs,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,DPC,40.701794,-74.700673,,,,
NAT.CIG2011_860,2011_URWAC,2011,2,7/5/11,URWA,AM,2,C,R,Ceratina,calcarata_dupla_mikmaqi,,f,Ascher,,0000-00-00,bee,,CLVU,Clinopodium,vulgare,Clinopodium,vulgare,no,DPC,40.701794,-74.700673,,,,
NAT.CIG2011_861,2011_URWAC,2011,2,7/5/11,URWA,AM,3,C,L,Lasioglossum,viridatum,,NULL,NULL,,0000-00-00,bee,,CLVU,Clinopodium,vulgare,Clinopodium,vulgare,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_862,2011_URWAC,2011,2,7/5/11,URWA,AM,3,C,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,SAVU,0,0,0,0,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_863,2011_URWAC,2011,2,7/5/11,URWA,AM,3,C,L,Bombus,griseocollis,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_864,2011_URWAC,2011,2,7/5/11,URWA,AM,3,C,L,Bombus,griseocollis,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_865,2011_URWAC,2011,2,7/5/11,URWA,AM,3,C,R,Bombus,griseocollis,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_866,2011_URWAC,2011,2,7/5/11,URWA,AM,3,C,R,Augochlora,pura,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_867,2011_URWAC,2011,2,7/5/11,URWA,AM,3,C,R,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,ASTU,0,0,0,0,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_868,2011_URWAC,2011,2,7/5/11,URWA,AM,4,C,R,Megachile,rotundata,,f,Ascher,,0000-00-00,bee,,LOCO6,Lotus,corniculatus,Lotus,corniculatus,no,DPC,40.701794,-74.700673,,,,
NAT.CIG2011_869,2011_URWAC,2011,2,7/5/11,URWA,AM,4,C,R,Anthidium,oblongatum,oblongatum,NULL,NULL,,0000-00-00,bee,,LOCO6,Lotus,corniculatus,Lotus,corniculatus,no,DPC,40.701794,-74.700673,,,,
NAT.CIG2011_870,2011_URWAC,2011,2,7/5/11,URWA,AM,4,C,R,Anthidium,oblongatum,oblongatum,NULL,NULL,,0000-00-00,bee,,LOCO6,Lotus,corniculatus,Lotus,corniculatus,no,DPC,40.701794,-74.700673,,,,
NAT.CIG2011_871,2011_URWAT,2011,2,7/5/11,URWA,PM,1,T,L,Augochlorella,aurata,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_872,2011_URWAT,2011,2,7/5/11,URWA,PM,1,T,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RUHI,0,0,0,0,no,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_873,2011_URWAT,2011,2,7/5/11,URWA,PM,1,T,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RUHI,0,0,0,0,no,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_874,2011_URWAT,2011,2,7/5/11,URWA,PM,1,T,L,Melissodes,subillata,,NULL,NULL,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_875,2011_URWAT,2011,2,7/5/11,URWA,PM,1,T,L,Lasioglossum,versatum,,NULL,NULL,,0000-00-00,bee,,ERPH,Erigeron,philadelphicus,Erigeron,philadelphicus,no,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_876,2011_URWAT,2011,2,7/5/11,URWA,PM,1,T,R,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,RUHI,0,0,0,0,no,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_877,2011_URWAT,2011,2,7/5/11,URWA,PM,2,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_878,2011_URWAT,2011,2,7/5/11,URWA,PM,2,T,L,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_879,2011_URWAT,2011,2,7/5/11,URWA,PM,2,T,R,Augochlorella,aurata,,NULL,NULL,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_880,2011_URWAT,2011,2,7/5/11,URWA,PM,2,T,R,Agapostemon,virescens,,f,Ascher,,0000-00-00,bee,,GAPU,Gaillardia,pulchella,Gaillardia,pulchella,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_881,2011_URWAT,2011,2,7/5/11,URWA,PM,3,T,L,Lasioglossum,versatum,,NULL,NULL,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_882,2011_URWAT,2011,2,7/5/11,URWA,PM,3,T,R,Lasioglossum,versatum,,m,Gibbs,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,yes,CLW,40.703892,-74.700793,,,,
NAT.CIG2011_883,2011_URWAT,2011,2,7/5/11,URWA,PM,4,T,R,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,Sm. White Erigeron,0,0,0,0,no,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_884,2011_URWAT,2011,2,7/5/11,URWA,PM,4,T,R,Andrena,wilkella,,NULL,NULL,,0000-00-00,bee,,COTI3,Coreopsis,tinctoria,Coreopsis,tinctoria,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_885,2011_URWAT,2011,2,7/5/11,URWA,PM,4,T,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,RUHI2,Rudbeckia,hirta,Rudbeckia,hirta,yes,DPC,40.703892,-74.700793,,,,
NAT.CIG2011_886,2011_URWAC,2011,2,7/5/11,URWA,PM,1,C,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,ASTU,0,0,0,0,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_887,2011_URWAC,2011,2,7/5/11,URWA,PM,1,C,L,Lasioglossum,versatum,,f,Gibbs,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_888,2011_URWAC,2011,2,7/5/11,URWA,PM,1,C,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,ASTU,0,0,0,0,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_889,2011_URWAC,2011,2,7/5/11,URWA,PM,1,C,R,Bombus,griseocollis,,m,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_890,2011_URWAC,2011,2,7/5/11,URWA,PM,1,C,R,Halictus,ligatus,,f,Ascher,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_891,2011_URWAC,2011,2,7/5/11,URWA,PM,2,C,R,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,ASTU,0,0,0,0,no,DPC,40.701794,-74.700673,,,,
NAT.CIG2011_892,2011_URWAC,2011,2,7/5/11,URWA,PM,3,C,L,Bombus,griseocollis,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_893,2011_URWAC,2011,2,7/5/11,URWA,PM,3,C,L,Bombus,griseocollis,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_894,2011_URWAC,2011,2,7/5/11,URWA,PM,3,C,L,Bombus,griseocollis,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_895,2011_URWAC,2011,2,7/5/11,URWA,PM,3,C,L,Megachile,campanulae,,m,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_896,2011_URWAC,2011,2,7/5/11,URWA,PM,3,C,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,ASTU,0,0,0,0,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_897,2011_URWAC,2011,2,7/5/11,URWA,PM,3,C,L,NULL,NULL,NULL,NULL,NULL,,0000-00-00,other,NULL,ASTU,0,0,0,0,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_898,2011_URWAC,2011,2,7/5/11,URWA,PM,3,C,R,Bombus,griseocollis,,m,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
NAT.CIG2011_899,2011_URWAC,2011,2,7/5/11,URWA,PM,3,C,R,Bombus,impatiens,,f,Ascher,,0000-00-00,bee,,ASTU,Asclepias,tuberosa,Asclepias,tuberosa,no,CLW,40.701794,-74.700673,,,,
XCIG2013_2539,2013_URWAC,2013,1,6/21/13,URWA,PM,2,C,,Andrena,wilkella,,f,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_2540,2013_URWAT,2013,1,6/21/13,URWA,PM,2,T,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,no,MR,40.703892,-74.700793,,NULL,,
XCIG2013_2541,2013_URWAT,2013,1,6/21/13,URWA,PM,2,T,,Lasioglossum,versatum,,m,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,no,MR,40.703892,-74.700793,,NULL,,
XCIG2013_2542,2013_URWAC,2013,1,6/21/13,URWA,AM,2,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,SOCA3,Solanum,carolinense,Solanum,carolinense,no,MR,40.701794,-74.700673,,1,,
XCIG2013_2543,2013_URWAT,2013,1,6/21/13,URWA,PM,2,T,,Andrena,wilkella,,f,J_Gibbs,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,yes,MR,40.703892,-74.700793,,NULL,,
XCIG2013_2544,2013_URWAT,2013,1,6/21/13,URWA,PM,2,T,,Lasioglossum,versatum,,f,J_Gibbs,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,yes,MR,40.703892,-74.700793,,NULL,,
XCIG2013_2545,2013_URWAT,2013,1,6/21/13,URWA,PM,2,T,,Lasioglossum,versatum,,f,J_Gibbs,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,yes,MR,40.703892,-74.700793,,NULL,,
XCIG2013_2546,2013_URWAC,2013,1,6/21/13,URWA,AM,2,C,,Ceratina,dupla,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_2547,2013_URWAC,2013,1,6/21/13,URWA,AM,2,C,,Ceratina,strenua,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_2548,2013_URWAC,2013,1,6/21/13,URWA,PM,2,C,,Hoplitis,producta_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,PEDI,Penstemon,digitalis,Penstemon,digitalis,no,MR,40.701794,-74.700673,det_not_100percent,NULL,,
XCIG2013_2549,2013_URWAC,2013,1,6/21/13,URWA,PM,2,C,,Bombus,bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,PEDI,Penstemon,digitalis,Penstemon,digitalis,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_2550,2013_URWAC,2013,1,6/21/13,URWA,PM,2,C,,Bombus,bimaculatus,,f,J_Gibbs,,0000-00-00,bee,,PEDI,Penstemon,digitalis,Penstemon,digitalis,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_2551,2013_URWAT,2013,1,6/21/13,URWA,AM,2,T,,Ceratina,dupla,,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,no,MR,40.703892,-74.700793,,1,,
XCIG2013_2552,2013_URWAC,2013,1,6/21/13,URWA,PM,1,C,,Bombus,griseocollis,,f,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_2553,2013_URWAC,2013,1,6/21/13,URWA,PM,2,C,,Ceratina,strenua,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_2554,2013_URWAC,2013,1,6/21/13,URWA,PM,2,C,,Ceratina,dupla_seeTN,,f,J_Gibbs,cf,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,no,MR,40.701794,-74.700673,det_not_100percent,NULL,,
XCIG2013_2555,2013_URWAC,2013,1,6/21/13,URWA,PM,2,C,,Ceratina,strenua,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_2556,2013_URWAC,2013,1,6/21/13,URWA,PM,2,C,,Ceratina,strenua,,f,J_Gibbs,,0000-00-00,bee,,LEVU,Leucanthemum,vulgare,Leucanthemum,vulgare,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_2557,2013_URWAT,2013,1,6/21/13,URWA,AM,2,T,,Hylaeus,affinis,,f,J_Gibbs,,0000-00-00,bee,,APCA,Apocynum,cannabinum,Apocynum,cannabinum,no,MR,40.703892,-74.700793,,NULL,,
XCIG2013_2558,2013_URWAT,2013,1,6/21/13,URWA,PM,2,T,,Ceratina,mikmaqi,,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,no,MR,40.703892,-74.700793,,1,,
XCIG2013_2559,2013_URWAT,2013,1,6/21/13,URWA,PM,2,T,,Nomada,articulata,,f,J_Gibbs,,0000-00-00,bee,,ERST3,Erigeron,strigosus,Erigeron,strigosus,no,MR,40.703892,-74.700793,,1,,
XCIG2013_2560,2013_URWAT,2013,1,6/21/13,URWA,PM,1,T,,Bombus,fervidus,,f,J_Gibbs,,0000-00-00,bee,,PEDI,Penstemon,digitalis,Penstemon,digitalis,yes,SM,40.703892,-74.700793,,NULL,,
XCIG2013_3305,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Ceratina,dupla,,f,J_Gibbs,,0000-00-00,bee,,CIIN,Cichorium,intybus,Cichorium,intybus,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3306,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Ceratina,strenua,,f,J_Gibbs,,0000-00-00,bee,,CIIN,Cichorium,intybus,Cichorium,intybus,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3307,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,unkown,unkown,,,,,0000-00-00,fly,Tiny_yellow_grey_striped_butt_fly_,CIIN,Cichorium,intybus,Cichorium,intybus,no,MR,40.701794,-74.700673,,NULL,,
XCIG2013_3429,2013_URWAC,2013,2,7/19/13,URWA,PM,2,C,,Augochlorella,aurata,,f,J_Gibbs,,0000-00-00,bee,,ACMI2,Achillea,millefolium,Achillea,millefolium,no,SM,40.701794,-74.700673,,NULL,,
XCIG2013_3430,2013_URWAT,2013,2,7/19/13,URWA,AM,1,T,,Augochlorella,aurata,,f,J_Gibbs,,0000-00-00,bee,,RUHI2,Rudbekia,hirta,Rudbeckia,hirta,yes,MR,40.703892,-74.700793,,NULL,,
XCIG2013_3431,2013_URWAC,2013,2,7/19/13,URWA,AM,1,C,,Bombus,impatiens,,f,J_Gibbs,,0000-00-00,bee,,PYTE,Pycnanthemum,tenuifolium,Pycnanthemum,tenuifolium,no,SM,40.701794,-74.700673,,NULL,,
