"","gs","X","sc","year","site","treatment","transect","round","uniqueID","genus","species","plant_genus","plant_species","genus_species","meanIT","meantongue"
"925","Lasioglossum_truncatum",9116,"2014_MET",2014,"ME","T","1",1,"XCIG2014_1393","Lasioglossum","truncatum","Apocynum","cannabinum","Apocynum_cannabinum",1.635,2.212361709
"926","Lasioglossum_rozeni",9118,"2014_MET",2014,"ME","T","2",1,"XCIG2014_1395","Lasioglossum","rozeni","Apocynum","cannabinum","Apocynum_cannabinum",1.052674008,1.449710319
"927","Melissodes_denticulata",9289,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1575","Melissodes","denticulata","Rudbeckia","hirta","Rudbeckia_hirta",2.436333333,5.00779846
"928","Melissodes_denticulata",9332,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1622","Melissodes","denticulata","Rudbeckia","hirta","Rudbeckia_hirta",2.436333333,5.00779846
"929","Melissodes_denticulata",9330,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1620","Melissodes","denticulata","Rudbeckia","hirta","Rudbeckia_hirta",2.436333333,5.00779846
"930","Melissodes_denticulata",9339,"2014_DRT",2014,"DR","T","2",2,"XCIG2014_1629","Melissodes","denticulata","Rudbeckia","hirta","Rudbeckia_hirta",2.436333333,5.00779846
"931","Augochlora_pura",10286,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2661","Augochlora","pura","Lythrum","salicaria","Lythrum_salicaria",1.64183871,2.22124446
"932","Augochlora_pura",9957,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2307","Augochlora","pura","Mentha","arvensis","Mentha_arvensis",1.64183871,2.22124446
"933","Augochlora_pura",9956,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2306","Augochlora","pura","Mentha","arvensis","Mentha_arvensis",1.64183871,2.22124446
"934","Augochlora_pura",10254,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2629","Augochlora","pura","Lythrum","salicaria","Lythrum_salicaria",1.64183871,2.22124446
"935","Augochlora_pura",10255,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2630","Augochlora","pura","Lythrum","salicaria","Lythrum_salicaria",1.64183871,2.22124446
"936","Augochlora_pura",10285,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2660","Augochlora","pura","Lythrum","salicaria","Lythrum_salicaria",1.64183871,2.22124446
"937","Augochlora_pura",10080,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2448","Augochlora","pura","Apocynum","cannabinum","Apocynum_cannabinum",1.64183871,2.22124446
"938","Augochlora_pura",10659,"2014_FHT",2014,"FH","T","2",3,"XCIG2014_3046","Augochlora","pura","Plantago","lanceolata","Plantago_lanceolata",1.64183871,2.22124446
"939","Augochlora_pura",9417,"2014_URC",2014,"UR","C","2",2,"XCIG2014_1709","Augochlora","pura","Apocynum","cannabinum","Apocynum_cannabinum",1.64183871,2.22124446
"940","Augochlora_pura",10204,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2575","Augochlora","pura","Lythrum","salicaria","Lythrum_salicaria",1.64183871,2.22124446
"941","Augochlora_pura",10811,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3202","Augochlora","pura","Bidens","aristosa","Bidens_aristosa",1.64183871,2.22124446
"942","Augochlora_pura",9290,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1578","Augochlora","pura","Apocynum","cannabinum","Apocynum_cannabinum",1.64183871,2.22124446
"943","Augochlora_pura",10214,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2586","Augochlora","pura","Lythrum","salicaria","Lythrum_salicaria",1.64183871,2.22124446
"944","Andrena_rudbeckiae",9351,"2014_DRT",2014,"DR","T","1",2,"XCIG2014_1641","Andrena","rudbeckiae","Rudbeckia","hirta","Rudbeckia_hirta",2.689,2.739763247
"945","Lasioglossum_admirandum",9360,"2014_DRC",2014,"DR","C","1",2,"XCIG2014_1650","Lasioglossum","admirandum","Trifolium","hybridum","Trifolium_hybridum",1.176,1.612390072
"946","Lasioglossum_admirandum",11050,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3445","Lasioglossum","admirandum","Lythrum","salicaria","Lythrum_salicaria",1.176,1.612390072
"947","Heriades_carinata",9406,"2014_URT",2014,"UR","T","2",2,"XCIG2014_1696","Heriades","carinata","Monarda","fistulosa","Monarda_fistulosa",1.479,2.722770607
"948","Heriades_carinata",9425,"2014_URT",2014,"UR","T","2",2,"XCIG2014_1718","Heriades","carinata","Monarda","fistulosa","Monarda_fistulosa",1.479,2.722770607
"949","Heriades_carinata",9426,"2014_URT",2014,"UR","T","2",2,"XCIG2014_1719","Heriades","carinata","Monarda","fistulosa","Monarda_fistulosa",1.479,2.722770607
"950","Heriades_carinata",9407,"2014_URT",2014,"UR","T","2",2,"XCIG2014_1697","Heriades","carinata","Monarda","fistulosa","Monarda_fistulosa",1.479,2.722770607
"951","Heriades_carinata",10151,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2522","Heriades","carinata","Apocynum","cannabinum","Apocynum_cannabinum",1.479,2.722770607
"952","Agapostemon_virescens",10256,"2014_DRC",2014,"DR","C","1",3,"XCIG2014_2631","Agapostemon","virescens","Lythrum","salicaria","Lythrum_salicaria",2.085285714,2.794332176
"953","Agapostemon_virescens",11220,"2014_FHT",2014,"FH","T","1",4,"XCIG2014_3622","Agapostemon","virescens","Daucus","carota","Daucus_carota",2.085285714,2.794332176
"954","Agapostemon_virescens",9966,"2014_FHC",2014,"FH","C","1",2,"XCIG2014_2320","Agapostemon","virescens","Echinacea","purpurea","Echinacea_purpurea",2.085285714,2.794332176
"955","Agapostemon_virescens",9418,"2014_URT",2014,"UR","T","1",2,"XCIG2014_1711","Agapostemon","virescens","Trautvetteria","caroliniensis","Trautvetteria_caroliniensis",2.085285714,2.794332176
"956","Bombus_perplexus",9944,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2294","Bombus","perplexus","Mentha","arvensis","Mentha_arvensis",4.127037736,8.306011073
"957","Bombus_perplexus",9893,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2235","Bombus","perplexus","Mentha","arvensis","Mentha_arvensis",4.127037736,8.306011073
"958","Bombus_perplexus",9420,"2014_URT",2014,"UR","T","2",2,"XCIG2014_1713","Bombus","perplexus","Monarda","fistulosa","Monarda_fistulosa",4.127037736,8.306011073
"959","Bombus_perplexus",10229,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2603","Bombus","perplexus","Monarda","fistulosa","Monarda_fistulosa",4.127037736,8.306011073
"960","Bombus_perplexus",9892,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2234","Bombus","perplexus","Mentha","arvensis","Mentha_arvensis",4.127037736,8.306011073
"961","Bombus_perplexus",9954,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2304","Bombus","perplexus","Mentha","arvensis","Mentha_arvensis",4.127037736,8.306011073
"962","Bombus_perplexus",10241,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2615","Bombus","perplexus","Monarda","fistulosa","Monarda_fistulosa",4.127037736,8.306011073
"963","Bombus_perplexus",9949,"2014_FHT",2014,"FH","T","1",2,"XCIG2014_2299","Bombus","perplexus","Mentha","arvensis","Mentha_arvensis",4.127037736,8.306011073
"964","Bombus_auricomus",9465,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1760","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"965","Bombus_auricomus",9481,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1776","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"966","Bombus_auricomus",9574,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1877","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"967","Bombus_auricomus",9571,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1874","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"968","Bombus_auricomus",9486,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1781","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"969","Bombus_auricomus",9429,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1722","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"970","Bombus_auricomus",9530,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1829","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"971","Bombus_auricomus",9487,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1782","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"972","Bombus_auricomus",9626,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1936","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"973","Bombus_auricomus",9594,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1898","Bombus","auricomus","Monarda","fistulosa","Monarda_fistulosa",5.302083333,10.56448403
"974","Bombus_pensylvanicus",9639,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1949","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"975","Bombus_pensylvanicus",9552,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1853","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"976","Bombus_pensylvanicus",9431,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1724","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"977","Bombus_pensylvanicus",9522,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1819","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"978","Bombus_pensylvanicus",9508,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1804","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"979","Bombus_pensylvanicus",9466,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1761","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"980","Bombus_pensylvanicus",9640,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1950","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"981","Bombus_pensylvanicus",9572,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1875","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"982","Bombus_pensylvanicus",9624,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1934","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"983","Bombus_pensylvanicus",9648,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1958","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"984","Bombus_pensylvanicus",9558,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1859","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"985","Bombus_pensylvanicus",9445,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1740","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"986","Bombus_pensylvanicus",9458,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1753","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"987","Bombus_pensylvanicus",9501,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1797","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"988","Bombus_pensylvanicus",9541,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1840","Bombus","pensylvanicus","Monarda","fistulosa","Monarda_fistulosa",4.91474359,9.822463729
"989","Xylocopa_virginica",10776,"2014_MEC",2014,"ME","C","1",3,"XCIG2014_3166","Xylocopa","virginica","Bidens","aristosa","Bidens_aristosa",6.082,12.05213985
"990","Xylocopa_virginica",10763,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3153","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"991","Xylocopa_virginica",9468,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1763","Xylocopa","virginica","Monarda","fistulosa","Monarda_fistulosa",6.082,12.05213985
"992","Xylocopa_virginica",11003,"2014_DRC",2014,"DR","C","2",4,"XCIG2014_3398","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"993","Xylocopa_virginica",10759,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3149","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"994","Xylocopa_virginica",10769,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3159","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"995","Xylocopa_virginica",10762,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3152","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"996","Xylocopa_virginica",10770,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3160","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"997","Xylocopa_virginica",10997,"2014_DRC",2014,"DR","C","1",4,"XCIG2014_3392","Xylocopa","virginica","Bidens","aristosa","Bidens_aristosa",6.082,12.05213985
"998","Xylocopa_virginica",10767,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3157","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"999","Xylocopa_virginica",10758,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3148","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"1000","Xylocopa_virginica",10761,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3151","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"1001","Xylocopa_virginica",10771,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3161","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"1002","Xylocopa_virginica",10768,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3158","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"1003","Xylocopa_virginica",10760,"2014_MEC",2014,"ME","C","2",3,"XCIG2014_3150","Xylocopa","virginica","Lythrum","salicaria","Lythrum_salicaria",6.082,12.05213985
"1004","Megachile_mendica",9674,"2014_SHT",2014,"SH","T","2",2,"XCIG2014_1987","Megachile","mendica","Pycnanthemum","tenuifolium","Pycnanthemum_tenuifolium",2.838424242,5.090914714
"1005","Megachile_mendica",10471,"2014_URC",2014,"UR","C","1",3,"XCIG2014_2852","Megachile","mendica","Solidago","juncea","Solidago_juncea",2.838424242,5.090914714
"1006","Megachile_mendica",10498,"2014_SHT",2014,"SH","T","2",3,"XCIG2014_2881","Megachile","mendica","Cirsium","arvense","Cirsium_arvense",2.838424242,5.090914714
"1007","Megachile_mendica",9479,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1774","Megachile","mendica","Monarda","fistulosa","Monarda_fistulosa",2.838424242,5.090914714
"1008","Megachile_mendica",10495,"2014_SHT",2014,"SH","T","1",3,"XCIG2014_2878","Megachile","mendica","Euthamia","graminifolia","Euthamia_graminifolia",2.838424242,5.090914714
"1009","Megachile_mendica",10497,"2014_SHT",2014,"SH","T","2",3,"XCIG2014_2880","Megachile","mendica","Cirsium","arvense","Cirsium_arvense",2.838424242,5.090914714
"1010","Melissodes_bimaculata",10316,"2014_DRT",2014,"DR","T","2",3,"XCIG2014_2691","Melissodes","bimaculata","Monarda","fistulosa","Monarda_fistulosa",2.828714286,5.779697702
"1011","Melissodes_bimaculata",10237,"2014_DRT",2014,"DR","T","1",3,"XCIG2014_2611","Melissodes","bimaculata","Monarda","fistulosa","Monarda_fistulosa",2.828714286,5.779697702
"1012","Melissodes_bimaculata",9511,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1808","Melissodes","bimaculata","Monarda","fistulosa","Monarda_fistulosa",2.828714286,5.779697702
"1013","Melissodes_bimaculata",10628,"2014_FHC",2014,"FH","C","1",3,"XCIG2014_3015","Melissodes","bimaculata","Mentha","arvensis","Mentha_arvensis",2.828714286,5.779697702
"1014","Bombus_vagans",9923,"2014_FHC",2014,"FH","C","2",2,"XCIG2014_2267","Bombus","vagans","Monarda","fistulosa","Monarda_fistulosa",3.254064103,6.611631853
"1015","Bombus_vagans",9526,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1825","Bombus","vagans","Monarda","fistulosa","Monarda_fistulosa",3.254064103,6.611631853
"1016","Lasioglossum_tegulare",9669,"2014_SHC",2014,"SH","C","2",2,"XCIG2014_1979","Lasioglossum","tegulare","Achillea","millefolium","Achillea_millefolium",0.926111111,1.281963492
"1017","Lasioglossum_tegulare",10692,"2014_FHC",2014,"FH","C","2",3,"XCIG2014_3079","Lasioglossum","tegulare","Daucus","carota","Daucus_carota",0.926111111,1.281963492
"1018","Lasioglossum_tegulare",10519,"2014_SHT",2014,"SH","T","1",3,"XCIG2014_2904","Lasioglossum","tegulare","Euthamia","graminifolia","Euthamia_graminifolia",0.926111111,1.281963492
"1019","Lasioglossum_tegulare",10496,"2014_SHT",2014,"SH","T","1",3,"XCIG2014_2879","Lasioglossum","tegulare","Euthamia","graminifolia","Euthamia_graminifolia",0.926111111,1.281963492
"1020","Lasioglossum_tegulare",11196,"2014_FHC_or_T",2014,"FH","C_or_T","2",4,"XCIG2014_3596","Lasioglossum","tegulare","Daucus","carota","Daucus_carota",0.926111111,1.281963492
"1021","Lasioglossum_tegulare",10056,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2424","Lasioglossum","tegulare","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.926111111,1.281963492
"1022","Lasioglossum_tegulare",9606,"2014_SHC",2014,"SH","C","1",2,"XCIG2014_1911","Lasioglossum","tegulare","Achillea","millefolium","Achillea_millefolium",0.926111111,1.281963492
"1023","Lasioglossum_tegulare",10486,"2014_SHC",2014,"SH","C","1",3,"XCIG2014_2869","Lasioglossum","tegulare","Conyza","canadensis","Conyza_canadensis",0.926111111,1.281963492
"1024","Lasioglossum_tegulare",11402,"2014_MEC",2014,"ME","C","2",4,"XCIG2014_3809","Lasioglossum","tegulare","Bidens","coronata","Bidens_coronata",0.926111111,1.281963492
"1025","Lasioglossum_tegulare",11243,"2014_SHC",2014,"SH","C","1",4,"XCIG2014_3646","Lasioglossum","tegulare","Phytolacca","americana","Phytolacca_americana",0.926111111,1.281963492
"1026","Lasioglossum_tegulare",11222,"2014_FHC",2014,"FH","C","1",4,"XCIG2014_3624","Lasioglossum","tegulare","Daucus","carota","Daucus_carota",0.926111111,1.281963492
"1027","Lasioglossum_tegulare",11235,"2014_SHC",2014,"SH","C","2",4,"XCIG2014_3637","Lasioglossum","tegulare","Conyza","canadensis","Conyza_canadensis",0.926111111,1.281963492
"1028","Lasioglossum_tegulare",11249,"2014_SHC",2014,"SH","C","1",4,"XCIG2014_3652","Lasioglossum","tegulare","Conyza","canadensis","Conyza_canadensis",0.926111111,1.281963492
"1029","Megachile_exilis",9616,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1923","Megachile","exilis","Verbena","urticifolia","Verbena_urticifolia",2.343,4.234703458
"1030","Heriades_variolosa",9617,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1924","Heriades","variolosa","Verbena","urticifolia","Verbena_urticifolia",1.275582791,2.362228538
"1031","Heriades_variolosa",10222,"2014_DRC",2014,"DR","C","2",3,"XCIG2014_2595","Heriades","variolosa","Erigeron","philadelphicus","Erigeron_philadelphicus",1.275582791,2.362228538
"1032","Halictus_rubicundus",9619,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1928","Halictus","rubicundus","Verbena","urticifolia","Verbena_urticifolia",1.938777778,2.605589517
"1033","Halictus_rubicundus",9618,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1927","Halictus","rubicundus","Verbena","urticifolia","Verbena_urticifolia",1.938777778,2.605589517
"1034","Stelis_louisae",9621,"2014_SHT",2014,"SH","T","1",2,"XCIG2014_1930","Stelis","louisae","Verbena","urticifolia","Verbena_urticifolia",1.689767111,3.094249898
"1035","Lasioglossum_weemsi",9655,"2014_SHC",2014,"SH","C","2",2,"XCIG2014_1965","Lasioglossum","weemsi","Apocynum","cannabinum","Apocynum_cannabinum",1.13125,1.553443045
"1036","Lasioglossum_weemsi",10183,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2554","Lasioglossum","weemsi","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.13125,1.553443045
"1037","Lasioglossum_weemsi",10009,"2014_FHT",2014,"FH","T","2",2,"XCIG2014_2368","Lasioglossum","weemsi","Plantago","lanceolata","Plantago_lanceolata",1.13125,1.553443045
"1038","Lasioglossum_weemsi",10786,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3176","Lasioglossum","weemsi","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",1.13125,1.553443045
"1039","Lasioglossum_imitatum",10173,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2544","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1040","Lasioglossum_imitatum",10051,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2418","Lasioglossum","imitatum","Apocynum","cannabinum","Apocynum_cannabinum",0.823666667,1.145514307
"1041","Lasioglossum_imitatum",10171,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2542","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1042","Lasioglossum_imitatum",10135,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2506","Lasioglossum","imitatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",0.823666667,1.145514307
"1043","Lasioglossum_imitatum",10090,"2014_MEC",2014,"ME","C","2",2,"XCIG2014_2460","Lasioglossum","imitatum","Apocynum","cannabinum","Apocynum_cannabinum",0.823666667,1.145514307
"1044","Lasioglossum_imitatum",10172,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2543","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1045","Lasioglossum_imitatum",10153,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2524","Lasioglossum","imitatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",0.823666667,1.145514307
"1046","Lasioglossum_imitatum",10091,"2014_MEC",2014,"ME","C","2",2,"XCIG2014_2461","Lasioglossum","imitatum","Apocynum","cannabinum","Apocynum_cannabinum",0.823666667,1.145514307
"1047","Lasioglossum_imitatum",10168,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2539","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1048","Lasioglossum_imitatum",10021,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2386","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1049","Lasioglossum_imitatum",10804,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3194","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1050","Lasioglossum_imitatum",10733,"2014_MET",2014,"ME","T","1",3,"XCIG2014_3122","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1051","Lasioglossum_imitatum",10050,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2417","Lasioglossum","imitatum","Apocynum","cannabinum","Apocynum_cannabinum",0.823666667,1.145514307
"1052","Lasioglossum_imitatum",9882,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2224","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1053","Lasioglossum_imitatum",10055,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2423","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1054","Lasioglossum_imitatum",10738,"2014_MET",2014,"ME","T","1",3,"XCIG2014_3127","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1055","Lasioglossum_imitatum",10029,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2396","Lasioglossum","imitatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",0.823666667,1.145514307
"1056","Lasioglossum_imitatum",10137,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2508","Lasioglossum","imitatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",0.823666667,1.145514307
"1057","Lasioglossum_imitatum",10031,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2398","Lasioglossum","imitatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",0.823666667,1.145514307
"1058","Lasioglossum_imitatum",10127,"2014_MEC",2014,"ME","C","2",2,"XCIG2014_2498","Lasioglossum","imitatum","Apocynum","cannabinum","Apocynum_cannabinum",0.823666667,1.145514307
"1059","Lasioglossum_imitatum",10747,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3136","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1060","Lasioglossum_imitatum",10801,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3191","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1061","Lasioglossum_imitatum",10802,"2014_MET",2014,"ME","T","2",3,"XCIG2014_3192","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1062","Lasioglossum_imitatum",10049,"2014_MEC",2014,"ME","C","1",2,"XCIG2014_2416","Lasioglossum","imitatum","Apocynum","cannabinum","Apocynum_cannabinum",0.823666667,1.145514307
"1063","Lasioglossum_imitatum",10170,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2541","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1064","Lasioglossum_imitatum",10157,"2014_MET",2014,"ME","T","1",2,"XCIG2014_2528","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1065","Lasioglossum_imitatum",9881,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2223","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1066","Lasioglossum_imitatum",9880,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2222","Lasioglossum","imitatum","Chamaecrista_nectar","fasciculata","Chamaecrista_nectar_fasciculata",0.823666667,1.145514307
"1067","Lasioglossum_imitatum",10134,"2014_MET",2014,"ME","T","2",2,"XCIG2014_2505","Lasioglossum","imitatum","Chamaecrista_flower","fasciculata","Chamaecrista_flower_fasciculata",0.823666667,1.145514307
