year,ent_by,site,date,round,obs,tran,t_c,quadrat,plant_code,plant_genus,plant_species,count,count_unit,notes
2015,ES,AB,30-Jun,2,RT,1,T,7,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,7,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,7,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,8,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,8,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,8,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,1,T,9,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,1,T,9,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,9,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,9,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,1,T,10,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,10,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,1,T,10,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,10,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,10,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,1,T,11,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,11,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,1,T,11,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,11,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,12,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,12,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,12,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,13,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,13,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,1,T,14,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,14,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,14,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,1,T,15,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,15,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,16,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,17,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,17,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,18,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,19,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,T,20,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,20,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,21,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,21,TRRE3,Trifolium,repens,,,
2015,ES,AB,30-Jun,2,RT,1,T,21,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,1,T,22,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,22,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,23,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,23,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,23,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,24,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,24,RUHI2,Rudbeckia,hirta,,,
2015,ES,AB,30-Jun,2,RT,1,T,25,none,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,T,26,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,26,TRAR4,Trifolium,arvense,,,
2015,ES,AB,30-Jun,2,RT,1,T,27,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,1,T,28,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,28,HEHE5,none,none,,,
2015,ES,AB,30-Jun,2,RT,1,T,29,MOFI,Monarda,fistulosa,,,
2015,ES,AB,30-Jun,2,RT,1,T,29,HEHE5,Heliopsis,helianthoides,,,
2015,ES,AB,30-Jun,2,RT,1,T,30,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,C,1,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,2,C,1,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,1,PRVU,Prunella,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,2,C,2,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,2,PRVU,Prunella,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,2,C,2,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,2,C,2,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,3,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,3,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,2,C,3,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,4,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,2,C,4,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,5,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,2,C,5,PRVU,Prunella,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,2,C,5,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,2,C,6,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,2,C,7,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,7,PHAM4,Phytolacca,americana,,,
2015,ES,RO,10-Jul,2,JZ,2,C,7,LIVU2,Linaria,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,2,C,8,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,C,9,PHAM4,Phytolacca,americana,,,
2015,ES,RO,10-Jul,2,JZ,2,C,10,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,10,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,2,C,11,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,11,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,2,C,12,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,13,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,13,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,14,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,14,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,15,PORE5,Potentilla,recta,,,
2015,ES,RO,10-Jul,2,JZ,2,C,16,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,16,PORE5,Potentilla,recta,,,
2015,ES,RO,10-Jul,2,JZ,2,C,17,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,17,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,17,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,2,C,18,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,2,C,18,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,19,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,2,C,19,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,2,C,20,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,2,C,21,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,C,22,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,C,23,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,C,24,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,24,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,25,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,2,C,26,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,2,C,27,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,C,27,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,2,C,27,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,28,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,28,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,29,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,29,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,2,C,29,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,29,PRVU,Prunella,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,2,C,30,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,C,30,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,C,30,PRVU,Prunella,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,1,C,1,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,2,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,3,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,C,4,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,5,PORE5,Potentilla,recta,,,
2015,ES,RO,10-Jul,2,JZ,1,C,6,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,7,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,8,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,9,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,10,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,11,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,12,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,12,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,C,12,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,1,C,13,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,C,13,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,1,C,13,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,13,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,1,C,14,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,C,14,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,14,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,1,C,15,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,15,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,C,15,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,15,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,C,16,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,16,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,1,C,17,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,18,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,19,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,20,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,20,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,C,20,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,1,C,21,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,C,22,PHAM4,Phytolacca,americana,,,
2015,ES,RO,10-Jul,2,JZ,1,C,23,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,1,C,23,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,1,C,24,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,1,C,24,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,24,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,C,25,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,1,C,25,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,26,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,1,C,26,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,26,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,27,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,1,C,27,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,27,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,28,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,1,C,28,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,1,C,28,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,28,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,29,TRPR2,Trifolium,pratense,,,
2015,ES,RO,10-Jul,2,JZ,1,C,29,GAMO,Galium,mollugo,,,
2015,ES,RO,10-Jul,2,JZ,1,C,29,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,C,29,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,C,30,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,T,1,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,1,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,T,1,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,1,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,2,T,2,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,2,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,T,2,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,2,T,2,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,2,LEVU,Leucanthemum,vulgare,,,
2015,ES,RO,10-Jul,2,JZ,2,T,3,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,T,3,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,3,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,2,T,3,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,2,T,4,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,4,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,T,4,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,4,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,2,T,4,LIVU,Linaria,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,2,T,5,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,5,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,T,5,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,6,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,T,6,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,6,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,2,T,7,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,7,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,2,T,8,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,T,8,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,2,T,8,RULA3,Rudbeckia,laciniata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,9,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,2,T,10,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,2,T,11,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,12,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,13,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,14,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,15,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,16,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,17,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,18,RULA3,Rudbeckia,laciniata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,19,RULA3,Rudbeckia,laciniata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,20,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,21,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,22,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,2,T,23,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,24,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,24,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,24,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,T,25,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,25,LEVU,Leucanthemum,vulgare,,,
2015,ES,RO,10-Jul,2,JZ,2,T,26,RULA3,Rudbeckia,laciniata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,27,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,27,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,28,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,28,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,28,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,T,28,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,2,T,29,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,29,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,29,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,2,T,29,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,2,T,30,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,2,T,30,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,T,1,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,1,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,T,1,LEVU,Leucanthemum,vulgare,,,
2015,ES,RO,10-Jul,2,JZ,1,T,1,LIVU2,Linaria,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,1,T,1,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,1,T,1,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,2,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,2,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,T,2,LEVU,Leucanthemum,vulgare,,,
2015,ES,RO,10-Jul,2,JZ,1,T,2,LIVU2,Linaria,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,1,T,2,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,2,OXST,Oxalis,stricta,,,
2015,ES,RO,10-Jul,2,JZ,1,T,3,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,4,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,4,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,1,T,4,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,T,5,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,5,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,1,T,5,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,6,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,6,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,T,6,ACMI2,Achillea,millefolium,,,
2015,ES,RO,10-Jul,2,JZ,1,T,6,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,7,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,7,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,T,7,LIVU2,Linaria,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,1,T,7,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,8,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,8,LIVU2,Linaria,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,1,T,8,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,8,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,9,LIVU2,Linaria,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,1,T,9,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,10,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,11,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,T,12,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,12,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,T,13,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,13,PRVU,Prunella,vulgaris,,,
2015,ES,RO,10-Jul,2,JZ,1,T,14,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,T,15,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,T,16,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,T,17,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,T,18,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,19,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,T,20,none,none,none,,,
2015,ES,RO,10-Jul,2,JZ,1,T,21,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,21,RULA3,Rudbeckia,laciniata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,22,RULA3,Rudbeckia,laciniata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,22,RUHI2,Rudbeckia,hirta,,,
2015,ES,RO,10-Jul,2,JZ,1,T,22,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,23,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,23,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,23,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,24,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,24,RUHI2,Rudbeckia,hirta,,,
2015,ES,RO,10-Jul,2,JZ,1,T,24,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,24,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,25,RULA3,Rudbeckia,laciniata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,25,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,26,RULA3,Rudbeckia,laciniata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,26,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,26,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,26,DIBA,Dianthus,barbatus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,27,MOFI,Monarda,fistulosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,27,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,27,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,27,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,T,28,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,28,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,28,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,T,28,DIAR,Dianthus,armeria,,,
2015,ES,RO,10-Jul,2,JZ,1,T,28,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,29,CEBI2,Centaurea,maculosa,,,
2015,ES,RO,10-Jul,2,JZ,1,T,29,PLLA,Plantago,lanceolata,,,
2015,ES,RO,10-Jul,2,JZ,1,T,29,ERAN,Erigeron,annuus,,,
2015,ES,RO,10-Jul,2,JZ,1,T,29,TRRE3,Trifolium,repens,,,
2015,ES,RO,10-Jul,2,JZ,1,T,30,CEBI2,Centaurea,maculosa,,,
